frame,t,ball,x,y,vx,vy,leftAngle,leftOmega,rightAngle,rightOmega,score,plunged,down
1388,23.150001526,3,0.416686833,0.829339981,0.625701189,-0.760679483,0.338671327,-14.114070892,0.678407848,-0.000000000,30,1,0
1389,23.166667938,3,0.427115142,0.816329837,0.625701189,-0.780605137,0.097910419,-14.591609001,0.678407848,0.000000000,30,1,0
1390,23.183334351,3,0.437543482,0.802987695,0.625701189,-0.800530732,-0.146677166,-14.828408241,0.284793347,-24.282508850,30,1,0
1391,23.200000763,3,0.447971821,0.789313436,0.625701189,-0.820456326,-0.393023610,-14.937321663,-0.275392860,-35.682994843,30,1,0
1392,23.216667175,3,0.458400160,0.775307059,0.625701189,-0.840381920,-0.639920413,-14.971434593,-0.889458358,-39.665328979,30,1,0
1393,23.233335495,3,0.468828499,0.760968566,0.625701189,-0.860307515,-0.886577129,-14.956541061,-1.677505255,-51.856098175,30,1,0
1394,23.250001907,3,0.479256809,0.746298015,0.625701189,-0.880233109,-0.749537766,-0.000000000,-1.418632269,0.000000000,30,1,0
1395,23.266668320,3,0.489685148,0.731295407,0.625701189,-0.900158703,-0.696938515,0.000000000,-1.319060922,-0.000000000,30,1,0
1396,23.283334732,3,0.500113487,0.715960622,0.625701189,-0.920084298,-0.683235407,0.000000000,-1.103650093,-0.000000000,30,1,0
1397,23.300001144,3,0.510541797,0.700293839,0.625701189,-0.940009892,-0.679665446,0.000000000,-0.988396347,7.457702637,30,1,0
1398,23.316667557,3,0.520970166,0.684294879,0.625701189,-0.959935486,-0.678735375,0.000000000,-0.789212525,11.264160156,30,1,0
1399,23.333333969,3,0.531398475,0.667963862,0.625701189,-0.979861081,-0.678492963,0.000000000,-0.571704268,13.157640457,30,1,0
1400,23.350000381,3,0.541826844,0.651300788,0.625701189,-0.999786675,-0.678430021,-0.000000000,-0.338672251,14.114070892,30,1,0
1401,23.366668701,3,0.552255154,0.634305596,0.625701189,-1.019712210,-0.678413332,-0.000000000,-0.097911358,14.591609001,30,1,0
1402,23.383335114,3,0.562683463,0.616978288,0.625701189,-1.039637804,-0.678409040,0.000000000,0.146676227,14.828408241,30,1,0
1403,23.400001526,3,0.573111832,0.599318862,0.625701189,-1.059563398,-0.678407967,0.000000000,0.393022656,14.937322617,30,1,0
1404,23.416667938,3,0.583540142,0.581327379,0.625701189,-1.079488993,-0.678407848,0.000000000,0.639919877,14.971435547,30,1,0
1405,23.433334351,3,0.593968511,0.563003838,0.625701189,-1.099414587,-0.678407848,0.000000000,0.886576653,14.956540108,30,1,0
1406,23.450000763,3,0.604396820,0.544348121,0.625701189,-1.119340181,-0.678407848,-0.000000000,0.749537587,0.000000000,30,1,0
1407,23.466667175,3,0.614825130,0.525360405,0.625701189,-1.139265776,-0.678407848,0.000000000,0.696938396,-0.000000000,30,1,0
1408,23.483335495,3,0.625253499,0.506040514,0.625701189,-1.159191370,-0.284793288,24.282512665,0.683235288,0.000000000,30,1,0
1409,23.500001907,3,0.635681808,0.486388594,0.625701189,-1.179116964,0.275392860,35.682994843,0.679665446,0.000000000,30,1,0
1410,23.516668320,3,0.643333554,0.474654824,-0.032984499,0.795821965,0.889458001,39.665325165,0.678735077,-0.000000000,30,1,0
1411,23.533334732,3,0.632529020,0.494063139,-0.648273528,1.164499998,1.677504897,51.856082916,0.678492844,0.000000000,35,1,0
1412,23.550001144,3,0.621724486,0.513139367,-0.648273528,1.144574404,1.418629408,-0.000000000,0.678430021,0.000000000,35,1,0
1413,23.566667557,3,0.610919893,0.531883538,-0.648273528,1.124648809,1.319058180,0.000000000,0.678413630,-0.000000000,35,1,0
1414,23.583333969,3,0.600115359,0.550295591,-0.648273528,1.104723215,1.009675503,-7.406807899,0.284799039,-24.282508850,35,1,0
1415,23.600000381,3,0.589310765,0.568375528,-0.648273528,1.084797621,0.826173782,-11.079418182,-0.275386900,-35.682994843,35,1,0
1416,23.616668701,3,0.578506231,0.586123407,-0.648273528,1.064872026,0.610004187,-13.075320244,-0.889452457,-39.665325165,35,1,0
1417,23.633335114,3,0.567701697,0.603539169,-0.648273528,1.044946432,0.377693176,-14.069569588,-1.677496672,-51.856067657,35,1,0
1418,23.650001526,3,0.556897104,0.620622873,-0.648273528,1.025020838,0.137326375,-14.567245483,-1.418622732,-0.000000000,35,1,0
1419,23.666667938,3,0.546092570,0.637374461,-0.648273528,1.005095243,-0.107058510,-14.815858841,-1.319048405,0.000000000,35,1,0
1420,23.683334351,3,0.535287976,0.653793931,-0.648273528,0.985169590,-0.353331089,-14.932746887,-1.009671926,7.406813622,35,1,0
1421,23.700000763,3,0.524483442,0.669881344,-0.648273528,0.965243995,-0.600252688,-14.972967148,-0.826170206,11.079428673,35,1,0
1422,23.716667175,3,0.513678908,0.685636640,-0.648273528,0.945318401,-0.847015023,-14.963080406,-0.610000312,13.075325966,35,1,0
1423,23.733335495,3,0.502874315,0.701059878,-0.648273528,0.925392807,-0.729440033,-0.000000000,-0.377689093,14.069573402,35,1,0
1424,23.750001907,3,0.492069781,0.716150999,-0.648273528,0.905467212,-0.691702604,0.000000000,-0.137322158,14.567247391,35,1,0
1425,23.766668320,3,0.481265217,0.730910003,-0.648273528,0.885541618,-0.681871355,-0.000000000,0.107062690,14.815860748,35,1,0
1426,23.783334732,3,0.470460653,0.745336950,-0.648273528,0.865616024,-0.679310024,0.000000000,0.353335351,14.932746887,35,1,0
1427,23.800001144,3,0.459656090,0.759431779,-0.648273528,0.845690429,-0.678642869,0.000000000,0.600257039,14.972966194,35,1,0
1428,23.816667557,3,0.448851526,0.773194551,-0.648273528,0.825764835,-0.678468883,0.000000000,0.847019374,14.963080406,35,1,0
1429,23.833333969,3,0.438046992,0.786625206,-0.648273528,0.805839241,-0.678423464,0.000000000,0.729442477,0.000000000,35,1,0
1430,23.850000381,3,0.427242428,0.799723744,-0.648273528,0.785913587,-0.678411841,0.000000000,0.691703260,-0.000000000,35,1,0
1431,23.866668701,3,0.416437864,0.812490284,-0.648273528,0.765987992,-0.678408802,-0.000000000,0.681871653,0.000000000,35,1,0
1432,23.883335114,3,0.405633301,0.824924648,-0.648273528,0.746062338,-0.678407967,-0.000000000,0.679309845,0.000000000,35,1,0
1433,23.900001526,3,0.394828737,0.837026954,-0.648273528,0.726136684,-0.678407848,0.000000000,0.678642571,-0.000000000,35,1,0
1434,23.916667938,3,0.384024203,0.848797143,-0.648273528,0.706211030,-0.678407848,0.000000000,0.678468764,-0.000000000,35,1,0
1435,23.933334351,3,0.373219639,0.860235214,-0.648273528,0.686285377,-0.678407848,-0.000000000,0.678423464,0.000000000,35,1,0
1436,23.950000763,3,0.362415075,0.871341228,-0.648273528,0.666359782,-0.678407848,0.000000000,0.678411841,-0.000000000,35,1,0
1437,23.966667175,3,0.351610512,0.882115185,-0.648273528,0.646434128,-0.678407848,-0.000000000,0.678408802,0.000000000,35,1,0
1438,23.983335495,3,0.340805948,0.892556965,-0.648273528,0.626508474,-0.678407848,0.000000000,0.678407967,-0.000000000,35,1,0
1439,24.000001907,3,0.330001414,0.902666688,-0.648273528,0.606582820,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1440,24.016668320,3,0.319196850,0.912444293,-0.648273528,0.586657166,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1441,24.033334732,3,0.308392286,0.921889901,-0.648273528,0.566731572,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1442,24.050001144,3,0.297587723,0.931003273,-0.648273528,0.546805918,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1443,24.066667557,3,0.286783159,0.939784646,-0.648273528,0.526880264,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1444,24.083333969,3,0.275978625,0.948233902,-0.648273528,0.506954610,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1445,24.100000381,3,0.265174061,0.956350982,-0.648273528,0.487028986,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1446,24.116668701,3,0.254369497,0.964136004,-0.648273528,0.467103332,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1447,24.133335114,3,0.243564934,0.971588969,-0.648273528,0.447177708,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1448,24.150001526,3,0.232760385,0.978709877,-0.648273528,0.427252054,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1449,24.166667938,3,0.221955821,0.985498607,-0.648273528,0.407326400,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1450,24.183334351,3,0.211151272,0.991955280,-0.648273528,0.387400776,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1451,24.200000763,3,0.200346708,0.998079896,-0.648273528,0.367475122,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1452,24.216667175,3,0.189542145,1.003872395,-0.648273528,0.347549498,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1453,24.233335495,3,0.178737596,1.009332776,-0.648273528,0.327623844,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1454,24.250001907,3,0.167933032,1.014461040,-0.648273528,0.307698190,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1455,24.266668320,3,0.157128483,1.019257307,-0.648273528,0.287772566,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1456,24.283334732,3,0.149127215,1.024527431,0.084415071,0.407242060,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1457,24.300001144,3,0.150534138,1.030982733,0.084415071,0.387316406,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1458,24.316667557,3,0.151941061,1.037105799,0.084415071,0.367390782,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1459,24.333333969,3,0.153347984,1.042896986,0.084415071,0.347465128,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1460,24.350000381,3,0.154754907,1.048355937,0.084415071,0.327539504,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1461,24.366668701,3,0.156161815,1.053482771,0.084415071,0.307613850,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1462,24.383335114,3,0.157568738,1.058277607,0.084415071,0.287688196,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1463,24.400001526,3,0.158975661,1.062740326,0.084415071,0.267762572,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1464,24.416667938,3,0.160382584,1.066870928,0.084415071,0.247836918,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1465,24.433334351,3,0.161789507,1.070669413,0.084415071,0.227911279,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1466,24.450000763,3,0.163196415,1.074135900,0.084415071,0.207985640,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1467,24.466667175,3,0.164603338,1.077270269,0.084415071,0.188060001,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1468,24.483335495,3,0.166010261,1.080072522,0.084415071,0.168134362,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1469,24.500001907,3,0.167417184,1.082542658,0.084415071,0.148208708,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1470,24.516668320,3,0.168824106,1.084680676,0.084415071,0.128283069,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1471,24.533334732,3,0.170231014,1.086486578,0.084415071,0.108357430,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1472,24.550001144,3,0.171637937,1.087960482,0.084415071,0.088431790,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1473,24.566667557,3,0.173044860,1.089102268,0.084415071,0.068506144,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1474,24.583333969,3,0.174451783,1.089911938,0.084415071,0.048580505,-0.284793347,24.282508850,0.678407848,-0.000000000,35,1,0
1475,24.600000381,3,0.175858706,1.090389490,0.084415071,0.028654862,0.275392801,35.682994843,0.678407848,0.000000000,35,1,0
1476,24.616668701,3,0.177265614,1.090535045,0.084415071,0.008729221,0.889458060,39.665328979,0.678407848,-0.000000000,35,1,0
1477,24.633335114,3,0.178672537,1.090348482,0.084415071,-0.011196420,1.677504778,51.856075287,0.678407848,0.000000000,35,1,0
1478,24.650001526,3,0.180079460,1.089829683,0.084415071,-0.031122059,1.418630958,0.000000000,0.678407848,-0.000000000,35,1,0
1479,24.666667938,3,0.181486383,1.088979006,0.084415071,-0.051047701,1.319059134,0.000000000,0.678407848,0.000000000,35,1,0
1480,24.683334351,3,0.182893306,1.087796092,0.084415071,-0.070973344,1.103648782,0.000000000,0.678407848,-0.000000000,35,1,0
1481,24.700000763,3,0.184300214,1.086281061,0.084415071,-0.090898983,0.988394856,-7.457700253,0.678407848,0.000000000,35,1,0
1482,24.716667175,3,0.185707137,1.084434032,0.084415071,-0.110824622,0.789211750,-11.264159203,0.678407848,-0.000000000,35,1,0
1483,24.733335495,3,0.187114060,1.082254887,0.084415071,-0.130750269,0.571703315,-13.157641411,0.678407848,0.000000000,35,1,0
1484,24.750001907,3,0.188520983,1.079743624,0.084415071,-0.150675908,0.338671327,-14.114070892,0.678407848,-0.000000000,35,1,0
1485,24.766668320,3,0.189927906,1.076900244,0.084415071,-0.170601547,0.097910419,-14.591609001,0.678407848,0.000000000,35,1,0
1486,24.783334732,3,0.191334814,1.073724747,0.084415071,-0.190527186,-0.146677166,-14.828408241,0.284793347,-24.282508850,35,1,0
1487,24.800001144,3,0.192741737,1.070217252,0.084415071,-0.210452825,-0.393023610,-14.937321663,-0.275392860,-35.682994843,35,1,0
1488,24.816667557,3,0.194148660,1.066377521,0.084415071,-0.230378464,-0.639920413,-14.971434593,-0.889458358,-39.665328979,35,1,0
1489,24.833333969,3,0.195555583,1.062205791,0.084415071,-0.250304103,-0.886577129,-14.956541061,-1.677505255,-51.856098175,35,1,0
1490,24.850000381,3,0.196962506,1.057701945,0.084415071,-0.270229757,-0.749537766,-0.000000000,-1.418632269,0.000000000,35,1,0
1491,24.866668701,3,0.198369414,1.052866101,0.084415071,-0.290155381,-0.696938515,0.000000000,-1.319060922,-0.000000000,35,1,0
1492,24.883335114,3,0.199776337,1.047698021,0.084415071,-0.310081035,-0.683235407,0.000000000,-1.103650093,-0.000000000,35,1,0
1493,24.900001526,3,0.201183245,1.042197943,0.084415071,-0.330006659,-0.679665446,0.000000000,-0.988396347,7.457702637,35,1,0
1494,24.916667938,3,0.202590153,1.036365747,0.084415071,-0.349932313,-0.678735375,0.000000000,-0.789212525,11.264160156,35,1,0
1495,24.933334351,3,0.203997061,1.030201435,0.084415071,-0.369857967,-0.678492963,0.000000000,-0.571704268,13.157640457,35,1,0
1496,24.950000763,3,0.205403969,1.023705006,0.084415071,-0.389783591,-0.678430021,-0.000000000,-0.338672251,14.114070892,35,1,0
1497,24.966667175,3,0.206810877,1.016876459,0.084415071,-0.409709215,-0.678413332,-0.000000000,-0.097911358,14.591609001,35,1,0
1498,24.983335495,3,0.208217785,1.009715915,0.084415071,-0.429634869,-0.678409040,0.000000000,0.146676227,14.828408241,35,1,0
1499,25.000001907,3,0.209624693,1.002223253,0.084415071,-0.449560493,-0.678407967,0.000000000,0.393022656,14.937322617,35,1,0
1500,25.016668320,3,0.211031601,0.994398475,0.084415071,-0.469486147,-0.678407848,0.000000000,0.639919877,14.971435547,35,1,0
1501,25.033334732,3,0.212438509,0.986241639,0.084415071,-0.489411771,-0.678407848,0.000000000,0.886576653,14.956540108,35,1,0
1502,25.050001144,3,0.213845417,0.977752686,0.084415071,-0.509337425,-0.678407848,-0.000000000,0.749537587,0.000000000,35,1,0
1503,25.066667557,3,0.215252325,0.968931675,0.084415071,-0.529263079,-0.678407848,0.000000000,0.696938396,-0.000000000,35,1,0
1504,25.083333969,3,0.216659233,0.959778488,0.084415071,-0.549188733,-0.284793288,24.282512665,0.683235288,0.000000000,35,1,0
1505,25.100000381,3,0.218066141,0.950293243,0.084415071,-0.569114327,0.275392860,35.682994843,0.679665446,0.000000000,35,1,0
1506,25.116668701,3,0.219473049,0.940475941,0.084415071,-0.589039981,0.889458001,39.665325165,0.678735077,-0.000000000,35,1,0
1507,25.133335114,3,0.220879957,0.930326581,0.084415071,-0.608965635,1.677504897,51.856082916,0.678492844,0.000000000,35,1,0
1508,25.150001526,3,0.222286865,0.919844985,0.084415071,-0.628891289,1.418629408,-0.000000000,0.678430021,0.000000000,35,1,0
1509,25.166667938,3,0.223693773,0.909031391,0.084415071,-0.648816943,1.319058180,0.000000000,0.678413630,-0.000000000,35,1,0
1510,25.183334351,3,0.225100681,0.897885680,0.084415071,-0.668742537,1.009675503,-7.406807899,0.284799039,-24.282508850,35,1,0
1511,25.200000763,3,0.226507589,0.886407852,0.084415071,-0.688668191,0.826173782,-11.079418182,-0.275386900,-35.682994843,35,1,0
1512,25.216667175,3,0.227914497,0.874597907,0.084415071,-0.708593845,0.610004187,-13.075320244,-0.889452457,-39.665325165,35,1,0
1513,25.233335495,3,0.229321405,0.862455964,0.084415071,-0.728519499,0.377693176,-14.069569588,-1.677496672,-51.856067657,35,1,0
1514,25.250001907,3,0.230728313,0.849981904,0.084415071,-0.748445153,0.137326375,-14.567245483,-1.418622732,-0.000000000,35,1,0
1515,25.266668320,3,0.232135221,0.837175667,0.084415071,-0.768370748,-0.107058510,-14.815858841,-1.319048405,0.000000000,35,1,0
1516,25.283334732,3,0.233542129,0.824037373,0.084415071,-0.788296402,-0.353331089,-14.932746887,-1.009671926,7.406813622,35,1,0
1517,25.300001144,3,0.234949037,0.810567021,0.084415071,-0.808221996,-0.600252688,-14.972967148,-0.826170206,11.079428673,35,1,0
1518,25.316667557,3,0.236355945,0.796764493,0.084415071,-0.828147590,-0.847015023,-14.963080406,-0.610000312,13.075325966,35,1,0
1519,25.333333969,3,0.237762854,0.782629967,0.084415071,-0.848073184,-0.729440033,-0.000000000,-0.377689093,14.069573402,35,1,0
1520,25.350000381,3,0.239169762,0.768163323,0.084415071,-0.867998779,-0.691702604,0.000000000,-0.137322158,14.567247391,35,1,0
1521,25.366668701,3,0.240576670,0.753364563,0.084415071,-0.887924373,-0.681871355,-0.000000000,0.107062690,14.815860748,35,1,0
1522,25.383335114,3,0.241983578,0.738233685,0.084415071,-0.907849967,-0.679310024,0.000000000,0.353335351,14.932746887,35,1,0
1523,25.400001526,3,0.243390486,0.722770810,0.084415071,-0.927775562,-0.678642869,0.000000000,0.600257039,14.972966194,35,1,0
1524,25.416667938,3,0.244797394,0.706975758,0.084415071,-0.947701156,-0.678468883,0.000000000,0.847019374,14.963080406,35,1,0
1525,25.433334351,3,0.246204302,0.690848649,0.084415071,-0.967626750,-0.678423464,0.000000000,0.729442477,0.000000000,35,1,0
1526,25.450000763,3,0.247611210,0.674389422,0.084415071,-0.987552345,-0.678411841,0.000000000,0.691703260,-0.000000000,35,1,0
1527,25.466667175,3,0.249018118,0.657598138,0.084415071,-1.007477999,-0.678408802,-0.000000000,0.681871653,0.000000000,35,1,0
1528,25.483335495,3,0.250425041,0.640474677,0.084415071,-1.027403593,-0.678407967,-0.000000000,0.679309845,0.000000000,35,1,0
1529,25.500001907,3,0.251831949,0.623019218,0.084415071,-1.047329187,-0.678407848,0.000000000,0.678642571,-0.000000000,35,1,0
1530,25.516668320,3,0.253238857,0.605231643,0.084415071,-1.067254782,-0.678407848,0.000000000,0.678468764,-0.000000000,35,1,0
1531,25.533334732,3,0.254645765,0.587111950,0.084415071,-1.087180376,-0.678407848,-0.000000000,0.678423464,0.000000000,35,1,0
1532,25.550001144,3,0.256052673,0.568660140,0.084415071,-1.107105970,-0.678407848,0.000000000,0.678411841,-0.000000000,35,1,0
1533,25.566667557,3,0.254757255,0.553300500,-0.714583278,-0.038777363,-0.678407848,-0.000000000,0.678408802,0.000000000,35,1,0
1534,25.583333969,3,0.234271139,0.560898542,-1.229167342,0.455881059,-0.678407848,0.000000000,0.678407967,-0.000000000,35,1,0
1535,25.600002289,3,0.213785022,0.568164468,-1.229167342,0.435955435,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1536,25.616668701,3,0.193298906,0.575098276,-1.229167342,0.416029781,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1537,25.633335114,3,0.172812775,0.581699967,-1.229167342,0.396104157,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1538,25.650001526,3,0.152326643,0.587969661,-1.229167342,0.376178503,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1539,25.666667938,3,0.131840512,0.593907177,-1.229167342,0.356252849,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1540,25.683334351,3,0.111354388,0.599512637,-1.229167342,0.336327225,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1541,25.700000763,3,0.090868264,0.604785979,-1.229167342,0.316401571,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1542,25.716667175,3,0.070382141,0.609727263,-1.229167342,0.296475947,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1543,25.733335495,3,0.049896020,0.614336371,-1.229167342,0.276550293,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1544,25.750001907,3,0.029409897,0.618613482,-1.229167342,0.256624639,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1545,25.766668320,3,0.031867065,0.623710513,0.688333690,0.337298095,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1546,25.783334732,3,0.043339290,0.629000068,0.688333690,0.317372471,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1547,25.800001144,3,0.054811519,0.633957505,0.688333690,0.297446817,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1548,25.816667557,3,0.066283748,0.638582826,0.688333690,0.277521193,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1549,25.833333969,3,0.077755980,0.642876089,0.688333690,0.257595539,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1550,25.850002289,3,0.089228213,0.646837294,0.688333690,0.237669900,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1551,25.866668701,3,0.100700438,0.650466323,0.688333690,0.217744261,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1552,25.883335114,3,0.112172663,0.653763354,0.688333690,0.197818607,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1553,25.900001526,3,0.123644888,0.656728208,0.688333690,0.177892968,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1554,25.916667938,3,0.135117114,0.659361005,0.688333690,0.157967329,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1555,25.933334351,3,0.146589339,0.661661744,0.688333690,0.138041690,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1556,25.950000763,3,0.158061564,0.663630366,0.688333690,0.118116044,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1557,25.966667175,3,0.169533789,0.665266871,0.688333690,0.098190404,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1558,25.983335495,3,0.181006014,0.666571259,0.688333690,0.078264758,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1559,26.000001907,3,0.192478240,0.667543590,0.688333690,0.058339119,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1560,26.016668320,3,0.203950480,0.668183804,0.688333690,0.038413476,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1561,26.033334732,3,0.215422705,0.668491960,0.688333690,0.018487837,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1562,26.050001144,3,0.226894930,0.668467939,0.688333690,-0.001437804,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1563,26.066667557,3,0.238367155,0.668111920,0.688333690,-0.021363445,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1564,26.083333969,3,0.249839380,0.667423725,0.688333690,-0.041289084,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1565,26.100002289,3,0.261311591,0.666403472,0.688333690,-0.061214726,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1566,26.116668701,3,0.272783816,0.665051103,0.688333690,-0.081140369,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1567,26.133335114,3,0.284256041,0.663366675,0.688333690,-0.101066008,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1568,26.150001526,3,0.295728266,0.661350131,0.688333690,-0.120991647,-0.678407848,0.000000000,0.678407848,-0.000000000,35,1,0
1569,26.166667938,3,0.307200491,0.659001529,0.688333690,-0.140917286,-0.678407848,-0.000000000,0.678407848,0.000000000,35,1,0
1570,26.183334351,3,0.318672717,0.656320810,0.688333690,-0.160842925,-0.284793347,24.282508850,0.678407848,-0.000000000,35,1,0
1571,26.200000763,3,0.330144942,0.653308034,0.688333690,-0.180768579,0.275392801,35.682994843,0.678407848,0.000000000,35,1,0
1572,26.216667175,3,0.341617167,0.649963081,0.688333690,-0.200694203,0.889458060,39.665328979,0.678407848,-0.000000000,35,1,0
1573,26.233335495,3,0.353089392,0.646286130,0.688333690,-0.220619842,1.677504778,51.856075287,0.678407848,0.000000000,35,1,0
1574,26.250001907,3,0.364561617,0.642277002,0.688333690,-0.240545481,1.418630958,0.000000000,0.678407848,-0.000000000,35,1,0
1575,26.266668320,3,0.376033843,0.637935817,0.688333690,-0.260471135,1.319059134,0.000000000,0.678407848,0.000000000,35,1,0
1576,26.283334732,3,0.387506068,0.633262515,0.688333690,-0.280396760,1.103648782,0.000000000,0.678407848,-0.000000000,35,1,0
1577,26.300001144,3,0.398978293,0.628257155,0.688333690,-0.300322413,0.988394856,-7.457700253,0.678407848,0.000000000,35,1,0
1578,26.316667557,3,0.410450548,0.622919679,0.688333690,-0.320248067,0.789211750,-11.264159203,0.678407848,-0.000000000,35,1,0
1579,26.333333969,3,0.421922773,0.617250144,0.688333690,-0.340173692,0.571703315,-13.157641411,0.678407848,0.000000000,35,1,0
1580,26.350002289,3,0.433394998,0.611248493,0.688333690,-0.360099345,0.338671327,-14.114070892,0.678407848,-0.000000000,35,1,0
1581,26.366668701,3,0.444867224,0.604914784,0.688333690,-0.380024970,0.097910419,-14.591609001,0.678407848,0.000000000,35,1,0
1582,26.383335114,3,0.456339449,0.598248899,0.688333690,-0.399950624,-0.146677166,-14.828408241,0.284793347,-24.282508850,35,1,0
1583,26.400001526,3,0.467811674,0.591251016,0.688333690,-0.419876248,-0.393023610,-14.937321663,-0.275392860,-35.682994843,35,1,0
1584,26.416667938,3,0.479283899,0.583920956,0.688333690,-0.439801872,-0.639920413,-14.971434593,-0.889458358,-39.665328979,35,1,0
1585,26.433334351,3,0.490756124,0.576258838,0.688333690,-0.459727526,-0.886577129,-14.956541061,-1.677505255,-51.856098175,35,1,0
1586,26.450000763,3,0.502228379,0.568264604,0.688333690,-0.479653180,-0.749537766,-0.000000000,-1.418632269,0.000000000,35,1,0
1587,26.466667175,3,0.513700604,0.559938312,0.688333690,-0.499578804,-0.696938515,0.000000000,-1.319060922,-0.000000000,35,1,0
1588,26.483335495,3,0.525172830,0.551279902,0.688333690,-0.519504428,-0.683235407,0.000000000,-1.103650093,-0.000000000,35,1,0
1589,26.500001907,3,0.536645055,0.542289436,0.688333690,-0.539430082,-0.679665446,0.000000000,-0.988396347,7.457702637,35,1,0
1590,26.516668320,3,0.548117280,0.532966852,0.688333690,-0.559355736,-0.678735375,0.000000000,-0.789212525,11.264160156,35,1,0
1591,26.533334732,3,0.559589505,0.523312151,0.688333690,-0.579281390,-0.678492963,0.000000000,-0.571704268,13.157640457,35,1,0
1592,26.550001144,3,0.571061730,0.513325334,0.688333690,-0.599207044,-0.678430021,-0.000000000,-0.338672251,14.114070892,35,1,0
